"Sample_ID","Lactobacillus","Gardnerella","Bifidobacterium","Atopobium","Prevotella","Megasphaera","Aerococcus","Streptococcus","Anaerococcus","Dialister","Ureaplasma","Finegoldia","Clostridium","Shuttleworthia","Genus_Other","Staphylococcus","Chlamydia","Veillonella","Enterococcus","Campylobacter","Fusobacterium","Peptostreptococcus","Bacteroides"
"B72",97.5108969947236,1.89263592567103,0,0.183528332186281,0.0688231245698555,0,0,0,0.0344115622849277,0,0.30970406056435,0,0,0,0,0,0,0,0,0,0,0,0
"B73",98.0670682369864,0.872066888429381,0,0.32365369055111,0.287692169378765,0,0.12586532410321,0.044951901465432,0,0.089903802930864,0.0539422817585184,0,0,0,0.089903802930864,0.044951901465432,0,0,0,0,0,0,0
"B74",99.547242633415,0.259778816893045,0,0.0964892748459883,0,0.0222667557336896,0.0742225191122987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B75",98.5826001955034,0.708699902248289,0,0,0.537634408602151,0,0,0,0,0,0.171065493646139,0,0,0,0,0,0,0,0,0,0,0,0
"B76",99.1821801355859,0.215215753793178,0,0.118368664586248,0.182933390724201,0.0645647261379533,0,0,0,0,0,0,0,0,0.161411815344883,0.0753255138276122,0,0,0,0,0,0,0
"B78",99.5948313622427,0,0,0.0766535260621989,0.120455540954884,0.120455540954884,0,0.0657030223390276,0,0,0,0,0,0,0.0219010074463425,0,0,0,0,0,0,0,0
"B79",98.2419422352449,0.355797404771871,0,0.293009627459188,0.27208036835496,0.313938886563416,0.167434072833822,0,0,0,0.230221850146505,0,0,0.125575554625366,0,0,0,0,0,0,0,0,0
"B8",97.6225418256531,1.11535074845905,0,0.264162019371881,0,0.117405341943058,0.205459348400352,0,0,0,0.176108012914588,0,0,0,0.205459348400352,0.293513354857646,0,0,0,0,0,0,0
"B80",1.35645364284715,0,96.8815550272689,0,0,0,0,1.31450146832611,0,0,0.055936232694728,0,0,0,0.391553628863096,0,0,0,0,0,0,0,0
"B81",99.3603245182932,0,0,0.1950230127155,0.10141196661206,0.0858101255948202,0.1560184101724,0,0.0234027615258601,0,0.0468055230517201,0,0,0,0.0312036820344801,0,0,0,0,0,0,0,0
"B9",99.4559056903197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544094309680345,0,0,0,0,0,0,0,0
"C1",99.8536496127813,0.0853710592109275,0,0,0.0304896640039027,0,0,0,0,0,0,0.0182937984023416,0,0,0.0121958656015611,0,0,0,0,0,0,0,0
"C10",13.5938959825599,49.2992837122392,0,2.70943631267518,7.45873559638742,5.77701650576144,3.53472438492681,0,0,1.51043288695111,0,0,14.2011834319527,0,1.91529118654625,0,0,0,0,0,0,0,0
"C11",99.4439713469919,0.130240945749637,0,0.0701297400190352,0.075139007163252,0.0400741371537344,0,0,0,0,0.170315082903371,0,0.0400741371537344,0,0.0300556028653008,0,0,0,0,0,0,0,0
"C12",99.7481108312343,0,0,0.0731291135126351,0.0650036564556756,0.0487527423417567,0,0,0,0,0.0243763711708784,0,0.0406272852847973,0,0,0,0,0,0,0,0,0,0
"C13",99.0570423002855,0.43827611395179,0,0.0730460189919649,0.159373132346105,0.0664054718108772,0.0464838302676141,0,0,0,0.126170396440667,0,0,0,0.0332027359054386,0,0,0,0,0,0,0,0
"C14",81.421568627451,15.9901960784314,0,0.176470588235294,1.01960784313726,0,0.0588235294117647,0.0980392156862745,0,0.0588235294117647,0.0588235294117647,0.372549019607843,0,0,0.500000000000001,0.137254901960784,0,0,0,0,0.107843137254902,0,0
"C15",99.4875378523177,0.512462147682273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C16",99.2052250550834,0.188857412653447,0,0.0786905886056028,0.133774000629525,0.0629524708844822,0.0472143531633617,0,0,0.0393452943028014,0,0,0.0393452943028014,0,0.204595530374567,0,0,0,0,0,0,0,0
"C17",90.9529276693456,7.67393800229621,0,0.202066590126292,0.0826636050516648,0,0.780711825487945,0,0,0.257175660160735,0.0229621125143513,0.00918484500574053,0,0,0.0183696900114811,0,0,0,0,0,0,0,0
"C18",98.0760132471219,0.473111496609368,0,0.126163065762498,0.867371077117174,0,0,0.110392682542186,0,0,0.063081532881249,0.14193344898281,0,0,0.14193344898281,0,0,0,0,0,0,0,0
"C19",99.4683562741242,0.218483722962639,0,0.0801106984196344,0.0873934891850557,0,0.0364139538271065,0,0,0,0,0.0364139538271065,0,0,0.0728279076542131,0,0,0,0,0,0,0,0
"C2",99.7596761952947,0.101188970402226,0,0,0.0252972426005565,0.094864659752087,0,0,0,0,0,0,0,0,0.0189729319504174,0,0,0,0,0,0,0,0
"C20",99.6224724852828,0.140772971589455,0,0.0383926286153059,0.0703864857947274,0,0.0319938571794216,0,0,0,0.0255950857435372,0,0.0127975428717686,0,0.0575889429229588,0,0,0,0,0,0,0,0
"C21",98.9000916590284,0.348304307974335,0,0.183318056828598,0.274977085242896,0,0,0,0,0,0,0.0641613198900092,0.0549954170485793,0,0.174152153987168,0,0,0,0,0,0,0,0
"C22",82.9176298819808,11.9600924686702,0,0.547511862757026,1.49653242486921,0,0,0.0608346514174474,0.425842559922132,0.121669302834895,0.535344932473537,0.219004745102811,0,0,0.851685119844263,0,0,0,0,0.194670884535832,0.401508699355153,0.267672466236768,0
"C23",99.7993250022804,0,0,0.0547295448326188,0.0820943172489282,0.0638511356380553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24",99.4859841013687,0.125515510130895,0,0.0358615743231128,0,0.0537923614846692,0,0,0,0,0,0.0298846452692607,0,0,0.113561652023191,0.155400155400155,0,0,0,0,0,0,0
"C25",98.1693121693122,0.582010582010582,0,0.137566137566138,0.592592592592593,0,0.0529100529100529,0,0,0,0.105820105820106,0.243386243386243,0,0,0,0,0,0,0,0,0.116402116402116,0,0
"C26",99.4219034364629,0.235520822181779,0,0,0.053527459586768,0,0.0321164757520608,0,0,0,0,0,0.0428219676694144,0,0.053527459586768,0.160582378760304,0,0,0,0,0,0,0
"C27",98.6111638143665,0.390847341858612,0,0.102455128448374,0.235267331992563,0.0796873221265131,0.239061966379539,0,0,0,0.227678063218609,0,0.0455356126437218,0,0.0607141501916291,0,0,0.00758926877395363,0,0,0,0,0
"C28",99.8218104062723,0,0,0.106913756236636,0,0,0,0,0,0,0.0178189593727726,0,0.0356379187455453,0,0.0178189593727726,0,0,0,0,0,0,0,0
"C29",99.0932868352223,0,0,0.19180470793374,0.33129904097646,0.05231037489102,0,0,0,0,0,0,0,0,0.19180470793374,0,0.13949433304272,0,0,0,0,0,0
"C3",99.6186751405524,0.146663407479834,0,0.0537765827426057,0.024443901246639,0,0,0,0.0342214617452945,0,0,0.0439990222439501,0,0,0.0391102419946223,0.0391102419946223,0,0,0,0,0,0,0
"C30",99.3509577331012,0.316605983853095,0,0,0.158302991926547,0.0474908975779642,0.063321196770619,0,0,0,0.063321196770619,0,0,0,0,0,0,0,0,0,0,0,0
"C32",11.4145744029394,44.3355786895285,1.29822412737293,0.612369871402327,19.742804654011,0,12.7005511328843,0,0.796080832823025,1.21249234537661,0,0.110226576852419,0.0734843845682792,0,7.70361298224128,0,0,0,0,0,0,0,0
"C33",99.2893521260216,0.343479805756248,0,0.130285443562715,0.142129574795689,0.0592206561648703,0,0,0,0,0,0,0.0355323936989222,0,0,0,0,0,0,0,0,0,0
"C34",99.4409888985119,0.181088103298953,0,0,0.16534131170774,0.0472403747736399,0,0,0.0944807495472797,0,0,0.0314935831824266,0,0,0.0393669789780332,0,0,0,0,0,0,0,0
"C35",98.6020786482708,0,0,0.0425454324439312,0.431532243359874,0.534856865009421,0.0182337567616848,0,0.0425454324439312,0,0.279584270345834,0.0486233513644928,0,0,0,0,0,0,0,0,0,0,0
"C36",99.75686846584,0,0,0,0,0,0,0,0.0972526136639922,0,0,0,0,0,0.0729394602479942,0.0729394602479942,0,0,0,0,0,0,0
"C37",95.0525087514586,0,0,4.52742123687281,0,0,0.0466744457409568,0,0,0,0,0,0,0,0.373395565927655,0,0,0,0,0,0,0,0
"C38",0.13238656878084,18.2212059212902,0,0.15645685401372,6.2582741605488,22.758454687688,0.93874112408232,0,0,0.91467083884944,0,0,0.08424599831508,50.5355638464316,0,0,0,0,0,0,0,0,0
"C39",99.6571820363387,0,0,0.137127185464518,0.205690778196778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4",99.6177168468231,0.224097020827841,0,0.105457421566043,0,0,0,0,0,0,0.0527287107830214,0,0,0,0,0,0,0,0,0,0,0,0
"C40",98.405885959534,0.220723482526058,0,0,0.846106683016554,0.134886572654813,0,0,0.183936235438381,0,0.0980993255671367,0,0.0490496627835684,0,0,0,0,0,0,0.0245248313917842,0,0.0367872470876763,0
"C41",99.5145129635368,0.258237785352753,0,0.0723065798987708,0.154942671211652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C42",99.8746152969338,0,0,0.0797902655875983,0,0,0,0,0,0,0.0455944374786276,0,0,0,0,0,0,0,0,0,0,0,0
"C43",99.1937615648956,0.436161776367962,0,0.132170235263019,0.0793021411578113,0,0,0.0396510705789056,0,0,0.118953211736717,0,0,0,0,0,0,0,0,0,0,0,0
"C44",99.0161001788909,0.345003833375926,0,0.127779197546639,0.293892154357271,0,0,0.0766675185279836,0,0,0,0.140557117301303,0,0,0,0,0,0,0,0,0,0,0
"C45",99.449512425291,0.267379679144385,0,0.220195029883611,0,0,0,0,0,0,0.0629128656810318,0,0,0,0,0,0,0,0,0,0,0,0
"C46",98.3125329583407,0.685533485674108,0,0.35155563367903,0.228511161891369,0.210933380207418,0.12304447178766,0,0,0,0.0878889084197574,0,0,0,0,0,0,0,0,0,0,0,0
"C47",99.4805523881921,0,0,0,0.354744710502977,0,0.0380083618396047,0,0.0253389078930698,0,0,0.0380083618396047,0,0,0.0633472697326745,0,0,0,0,0,0,0,0
"C48",98.2604373757455,0,0,0.198807157057654,0.596421471172962,0,0,0.149105367793241,0.298210735586481,0,0.497017892644135,0,0,0,0,0,0,0,0,0,0,0,0
"C49",2.73565269104966,14.2432352066607,0,13.2322331251858,50.8177222717812,11.3291703835861,0,0,0.505501040737437,0.951531370799881,0,0,4.46030330062444,0,1.72465060957479,0,0,0,0,0,0,0,0
"C5",99.4887730553328,0,0,0.0400962309542903,0,0,0.0250601443464314,0,0.0300721732157177,0,0,0,0,0,0.110264635124298,0.305733761026463,0,0,0,0,0,0,0
"C50",97.7402832178367,0.853670784372803,0,0.100431856985036,0.110475042683539,0.200863713970071,0,0.130561414080546,0.0602591141910214,0,0.150647785477553,0,0,0,0.652807070402731,0,0,0,0,0,0,0,0
"C51",1.94690265486726,0.570304818092429,0,90.0098328416912,1.43559488692232,0.196656833824975,0,0,0,0.570304818092429,0,0,0.0983284169124877,0,5.07374631268437,0.0983284169124877,0,0,0,0,0,0,0
"C52",99.448051948052,0.183982683982684,0,0.0865800865800866,0.151515151515152,0.0757575757575758,0,0,0,0,0.0541125541125541,0,0,0,0,0,0,0,0,0,0,0,0
"C53",99.0976105744789,0.190645653279105,0,0.216065073716319,0.203355363497712,0.114387391967463,0,0,0,0,0,0,0.139806812404677,0,0.038129130655821,0,0,0,0,0,0,0,0
"C54",95.6242158092848,0.658720200752823,0,0.109786700125471,3.01129234629862,0.407779171894605,0,0,0.141154328732748,0,0,0,0.0470514429109159,0,0,0,0,0,0,0,0,0,0
"C55",9.27777777777778,18.9444444444444,0,0.916666666666667,42.6666666666667,18.6111111111111,0.75,0,0,1.38888888888889,0,0,4.02777777777778,0,3.41666666666667,0,0,0,0,0,0,0,0
"C56",99.3940335612181,0.194220012430081,0,0.0932256059664388,0.0932256059664388,0.116532007458048,0,0,0,0,0,0,0.0543816034804226,0,0.0543816034804226,0,0,0,0,0,0,0,0
"C57",99.7551558527168,0.216592899519729,0,0,0,0,0.0282512477634429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C58",99.3180029728075,0.227332342397482,0,0.166127480982775,0.166127480982775,0.069948413045379,0.0524613097840343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C6",99.5032084454564,0.227696129165804,0,0.0310494721589733,0.113848064582902,0.0310494721589733,0.0206996481059822,0.0724487683709377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C60",99.7305699481865,0.16580310880829,0,0,0.072538860103627,0,0,0,0.0310880829015544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C61",97.7650856717159,0.57114477278371,0,0.0993295257015148,0.76980382418674,0,0,0,0,0,0,0.446982865656816,0,0,0.347653339955302,0,0,0,0,0,0,0,0
"C62",77.544020123485,4.49348273496456,0,1.94374571232563,1.0519094443174,14.6009604390579,0.240109764463755,0,0,0,0,0,0.0343013949233936,0,0.0914703864623828,0,0,0,0,0,0,0,0
"C63",98.2585678461967,0.348286430760658,0,0.0696572861521315,0,0,0,0,0,0,0,0,1.18417386458624,0,0.139314572304263,0,0,0,0,0,0,0,0
"C64",99.7364060852538,0.0677812923633077,0,0.0451875282422052,0,0.0451875282422052,0,0,0,0,0.0451875282422052,0,0,0,0.0602500376562735,0,0,0,0,0,0,0,0
"C65",99.601677148847,0.146750524109015,0,0.0559049615653389,0.076869322152341,0,0.0139762403913347,0,0,0,0,0,0.0139762403913347,0,0.0209643605870021,0.0698812019566736,0,0,0,0,0,0,0
"C66",6.28842929010621,44.8993851313583,0,9.11123532699832,18.3761878144215,8.39854667411962,0.363331470095025,0,0.0558971492453885,0.92230296254891,0,0,10.1173840134153,0,1.46730016769145,0,0,0,0,0,0,0,0
"C67",99.4794131566493,0.236630383341221,0,0.0709891150023663,0,0.0709891150023663,0,0,0,0,0.0591575958353052,0,0,0,0.0828206341694274,0,0,0,0,0,0,0,0
"C68",99.6566651739066,0.208986415882968,0,0.0895656068069861,0,0,0,0,0,0,0,0,0,0,0.0447828034034931,0,0,0,0,0,0,0,0
"C69",98.0309038698209,0,0.451251196499385,0.109394229454396,0,0,0,0.150417065499795,0,0,0,0,0,0,1.21701080268016,0.0410228360453986,0,0,0,0,0,0,0
"C7",99.0217190672491,0.283024672368178,0,0.0307635513443672,0.0492216821509875,0,0.0492216821509875,0,0.17842859779733,0,0.0246108410754938,0.289177382637052,0,0,0.0738325232264813,0,0,0,0,0,0,0,0
"C70",99.879166247105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120833752894975,0,0,0,0,0,0,0,0
"C71",99.655537890832,0.158982511923688,0,0.105988341282459,0,0,0,0,0,0,0,0,0,0,0.0794912559618442,0,0,0,0,0,0,0,0
"C72",99.3957929285395,0.290914515888408,0,0.111890198418619,0.0745934656124124,0,0.0447560793674474,0,0,0,0,0,0.0447560793674474,0,0.0372967328062062,0,0,0,0,0,0,0,0
"C73",99.5394736842105,0.271381578947368,0,0.0493421052631579,0.0822368421052631,0,0,0,0,0,0.0575657894736842,0,0,0,0,0,0,0,0,0,0,0,0
"C74",99.8046417129015,0.10158630929124,0,0.0312573259357662,0,0,0,0,0,0,0,0,0.0156286629678831,0,0.0468859889036493,0,0,0,0,0,0,0,0
"C76",99.4633924511141,0.236471123237835,0,0.127330604820373,0.0636653024101864,0.0818553888130969,0,0,0,0,0,0,0,0,0.0272851296043656,0,0,0,0,0,0,0,0
"C77",99.8345588235294,0.147058823529412,0,0.0183823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C78",99.4103585657371,0.191235059760956,0,0,0.191235059760956,0,0,0,0.0637450199203187,0,0.111553784860558,0,0,0,0.0318725099601594,0,0,0,0,0,0,0,0
"C79",1.30463144161774,0.424005218525766,0,0.130463144161774,7.42552728854099,0.195694716242661,0,71.7982170036965,7.05588171341596,3.19634703196347,2.30484888019135,0.858882365731681,0,0,2.23961730811046,0.108719286801479,0,0,2.76146988475756,0.0543596434007393,0.141335072841922,0,0
"C8",99.1274350649351,0,0,0.0473484848484848,0.0676406926406926,0,0,0,0,0,0.426136363636364,0.0473484848484848,0,0,0.0946969696969696,0.189393939393939,0,0,0,0,0,0,0
"C80",99.7916272021216,0,0,0.113657889751847,0.0378859632506156,0,0,0,0,0,0,0,0.0568289448759235,0,0,0,0,0,0,0,0,0,0
"C81",0.953010001887149,72.2872240045292,0,25.6274768824306,0.585016040762408,0.122664653708247,0.122664653708247,0,0,0,0,0,0.179279109265899,0,0.122664653708247,0,0,0,0,0,0,0,0
"C9",37.8001004520342,14.2440984429935,0,10.2561526870919,11.0497237569061,9.37217478653943,0.492214967353089,0,0,1.18533400301356,0.0301356102461075,0,10.0552486187845,0,5.51481667503768,0,0,0,0,0,0,0,0
"D1",98.7594300083822,0.905280804694049,0,0,0,0,0,0.0838222967309304,0,0.0502933780385583,0.134115674769489,0.0335289186923722,0,0,0.0335289186923722,0,0,0,0,0,0,0,0
"D10",99.8477657383362,0,0,0,0.125369391958449,0,0,0,0,0,0,0,0,0,0.0268648697053819,0,0,0,0,0,0,0,0
"D13",94.88165325003,3.9649164964556,0,0.0360446954223237,0.0901117385558092,0.0360446954223237,0.750931154631743,0,0,0,0.180223477111618,0,0,0,0,0,0.0600744923705395,0,0,0,0,0,0
"D14",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D16",99.2285273444197,0.27430138865078,0,0,0.13715069432539,0,0,0,0,0,0.291445225441454,0,0,0.068575347162695,0,0,0,0,0,0,0,0,0
"D17",99.5459008345606,0.40500736377025,0,0,0,0,0,0,0,0,0.0490918016691213,0,0,0,0,0,0,0,0,0,0,0,0
"D18",98.5655737704918,0,0,0.18628912071535,0.391207153502236,0.279433681073025,0,0,0,0.391207153502236,0,0,0,0,0.18628912071535,0,0,0,0,0,0,0,0
"D19",97.2038165915717,0.185528756957328,0.715610919692552,0.0530082162735224,0.159024648820567,0.0265041081367612,0,0.145772594752187,0.066260270341903,0,0,0,0,0,1.44447389345349,0,0,0,0,0,0,0,0
"D2",98.0557355800389,0.939727802981205,0,0.16202203499676,0.324044069993519,0,0,0.16202203499676,0,0.129617627997408,0.226830848995463,0,0,0,0,0,0,0,0,0,0,0,0
"D20",99.4584532069724,0.186156710103232,0,0.0507700118463361,0.304620071078017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D22",99.2881072026801,0.293132328308208,0.153545505304299,0.237297599106644,0.0279173646007817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D23",98.8262910798122,0,0,0,0.117370892018779,0,0,0,0,0,0.645539906103286,0,0,0,0.410798122065728,0,0,0,0,0,0,0,0
"D24",98.9872487799759,0.829091672351367,0,0.0629689877735215,0.0157422469433804,0,0,0,0,0,0.0314844938867608,0.0472267408301412,0,0,0.0262370782389673,0,0,0,0,0,0,0,0
"D25",23.7701711491443,31.0317848410758,0.704156479217604,0.019559902200489,34.6943765281174,0,0,1.2078239608802,0.039119804400978,3.45721271393643,0.180929095354523,0.577017114914425,0,0,3.96577017114914,0,0,0,0.352078239608802,0,0,0,0
"D26",99.7684036393714,0,0,0,0.165425971877585,0,0,0,0,0.0496277915632754,0,0,0,0,0.0165425971877585,0,0,0,0,0,0,0,0
"D27",99.3529602070527,0,0,0,0,0.0431359861964844,0,0.0539199827456055,0,0.0431359861964844,0.0431359861964844,0,0,0,0,0,0.463711851612207,0,0,0,0,0,0
"D28",0.592738947888367,98.9627068411954,0,0.0987898246480612,0.288136988556845,0,0,0,0,0,0,0,0,0,0.0329299415493537,0,0,0,0,0.0246974561620153,0,0,0
"D29",99.8833819241983,0,0,0.0388726919339164,0.0388726919339164,0,0.0388726919339164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D3",98.6032689450223,0,0,0.326894502228826,0.564635958395245,0.11887072808321,0,0,0,0,0,0,0,0,0.386329866270431,0,0,0,0,0,0,0,0
"D30",99.7874350495985,0,0,0.141709966934341,0,0,0,0,0,0.0708549834671705,0,0,0,0,0,0,0,0,0,0,0,0,0
"D31",99.5229776941682,0.194840096748186,0,0.114216608438592,0.100779360386993,0.0403117441547971,0,0,0,0,0,0,0,0,0.0268744961031981,0,0,0,0,0,0,0,0
"D32",27.6565755607305,71.8225272704988,0.0612820198553744,0.0612820198553744,0.0490256158842996,0.0428974138987621,0,0.0674102218409119,0,0.23899987743596,0,0,0,0,0,0,0,0,0,0,0,0,0
"D33",99.9451672399182,0,0,0.0299087782264095,0.0249239818553412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D34",0.505583126550868,0.086848635235732,71.9385856079404,0,1.27791563275434,0,0,23.7686104218362,0,2.04404466501241,0.0124069478908189,0.00620347394540943,0,0,0.359801488833747,0,0,0,0,0,0,0,0
"D35",99.2164312002849,0.160275436305354,0.0771696545173929,0.0534251454351181,0,0.0296806363528434,0.0296806363528434,0,0,0,0.421465036210376,0,0,0,0,0.0118722545411374,0,0,0,0,0,0,0
"D36",96.983669548511,0.634005763688761,0,0.153698366954851,0.134486071085495,0,0,0.499519692603266,0,0,0.461095100864553,0.0768491834774256,0,0,1.0566762728146,0,0,0,0,0,0,0,0
"D37",99.4137353433836,0,0.134003350083752,0.134003350083752,0,0,0,0,0,0,0.033500837520938,0,0,0,0.284757118927973,0,0,0,0,0,0,0,0
"D38",91.9943820224719,6.36704119850187,0,0.0936329588014981,0.327715355805243,0,0,0,0,0,1.21722846441948,0,0,0,0,0,0,0,0,0,0,0,0
"D39",1.08986077907467,98.6851357052454,0,0.105470397974968,0.063282238784981,0.0562508789199831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D4",58.4847821326911,27.753448653383,0,11.9881760455441,0.50361287497263,0,0,0.383183709218305,0,0.0547405298883293,0.645938252682286,0.18611780162032,0,0,0,0,0,0,0,0,0,0,0
"D40",99.7036730755978,0.0826958858796775,0,0.0413479429398387,0.0482392667631452,0,0,0,0,0,0.124043828819516,0,0,0,0,0,0,0,0,0,0,0,0
"D41",98.5040983606557,0.922131147540984,0,0.102459016393443,0.184426229508197,0,0,0,0.0614754098360656,0.102459016393443,0,0.0614754098360656,0,0,0.0614754098360656,0,0,0,0,0,0,0,0
"D42",98.969009272816,0.103709126403123,0.128111273792094,0,0.21351878965349,0.0366032210834553,0.0305026842362128,0.0244021473889702,0,0,0.414836505612494,0.0488042947779405,0,0,0,0.0305026842362128,0,0,0,0,0,0,0
"D43",97.9591836734694,0.730119634060521,0,0.0879662209711471,0.237508796622097,0.123152709359606,0,0,0,0,0.554187192118227,0,0.0175932441942294,0.0175932441942294,0,0,0.272695285010556,0,0,0,0,0,0
"D44",98.8437577871916,0.483428856217294,0.144530276601047,0.154497881883877,0.0797408422626464,0.024919013207077,0.0697732369798156,0.049838026414154,0.0299028158484924,0.0348866184899078,0,0,0,0,0.0847246449040618,0,0,0,0,0,0,0,0
"D45",62.9099635587948,27.4953337481113,0,1.42209581370545,0.159985779041863,7.19936005688383,0.724380055106213,0,0,0,0.0755488401031019,0,0,0,0.0133321482534886,0,0,0,0,0,0,0,0
"D46",98.2333456017667,0.478468899521531,0,0.27603974972396,0.515274199484726,0.257637099742363,0,0,0,0,0,0,0.0920132499079868,0,0.147221199852779,0,0,0,0,0,0,0,0
"D47",98.6898865633488,0.687010704585397,0,0.223677903818501,0.287585876338073,0.0479309793896789,0.0639079725195718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D48",99.1932284089406,0.324031212802539,0,0.125644755984658,0.178547811136093,0.0264515275757175,0.0462901732575056,0,0,0.0661288189392937,0,0,0,0.0198386456817881,0.0198386456817881,0,0,0,0,0,0,0,0
"D49",99.1582799634035,0.219579139981702,0.0487953644403782,0,0.286672766087222,0,0.115888990545898,0.0426959438853309,0,0.0487953644403782,0,0.0182982616651418,0,0,0.0609942055504727,0,0,0,0,0,0,0,0
"D5",99.1988264500113,0.361092304220266,0,0,0.124125479575717,0,0,0,0,0.0564206725344166,0,0,0.259535093658316,0,0,0,0,0,0,0,0,0,0
"D50",82.6309067688378,17.1056832694764,0,0.0957854406130268,0.135696040868455,0,0,0,0,0.0319284802043423,0,0,0,0,0,0,0,0,0,0,0,0,0
"D51",10.6666666666667,37.5308641975309,0.375308641975309,11.8024691358025,15.0913580246914,0,13.2148148148148,0,2.36049382716049,3.0320987654321,0.0493827160493827,1.29382716049383,0,0,4.42469135802469,0,0,0.158024691358025,0,0,0,0,0
"D52",99.163965193653,0.298583859409657,0,0.119433543763863,0,0.0255929022351135,0,0,0,0.034123869646818,0.358300631291588,0,0,0,0,0,0,0,0,0,0,0,0
"D53",99.5172615564658,0.234055002925688,0,0.0804564072557051,0.0365710942071387,0.0219426565242832,0.0219426565242832,0,0,0,0,0,0,0,0.0877706260971328,0,0,0,0,0,0,0,0
"D54",99.3194312796209,0.392417061611374,0,0.0454976303317536,0.037914691943128,0,0.0132701421800948,0,0.0322274881516588,0.0132701421800948,0,0.0246445497630332,0,0,0.121327014218009,0,0,0,0,0,0,0,0
"D55",88.3649693682836,11.127849753942,0,0.175755749723812,0.120518228382043,0.0200863713970071,0.110475042683539,0.045194335643266,0,0.0351511499447625,0,0,0,0,0,0,0,0,0,0,0,0,0
"D57",99.0358541729437,0.37016313003056,0.0774760039598846,0.047346446864374,0.0516506693065898,0,0.0387380019799423,0.0559548917488056,0,0,0.279774458744028,0.0172168897688633,0,0,0.0258253346532949,0,0,0,0,0,0,0,0
